Customer ID,First Name,Last Name,Phone Number,Email,Age,Gender,Marital Status,Income,CIBIL Score,Account Number,Employment Status,Number of Dependents
CUST10879,Sita,Sharma,6920004964,sitasharma61@gmail.com,53,Male,Single,"19,14,000",833,612857056737,Unemployed,4
CUST10880,Kiran,Goud,7574168047,kirangoud34@gmail.com,35,Female,Single,"8,99,000",788,317408520580,Employed,1
CUST10881,Sita,Reddy,7982691086,sitareddy61@gmail.com,32,Male,Single,"13,82,000",373,230666024480,Student,1
CUST10882,Venkatesh,Reddy,6651671234,venkateshreddy16@gmail.com,31,Male,Married,"13,46,000",669,618556704580,Student,1
CUST10883,Anusha,Reddy,9403629841,anushareddy53@gmail.com,39,Male,Single,"3,19,000",617,736421975427,Unemployed,2
CUST10884,Divya,Babu,6533670828,divyababu47@gmail.com,24,Female,Single,"11,88,000",464,415400208514,Retired,3
CUST10885,Anusha,Reddy,6189745789,anushareddy11@gmail.com,45,Male,Married,"17,99,000",799,413714156273,Self-Employed,3
CUST10886,Kiran,Sharma,8307416982,kiransharma14@gmail.com,52,Male,Married,"9,35,000",575,883044730980,Retired,1
CUST10887,Venkatesh,Rao,6970304734,venkateshrao62@gmail.com,33,Female,Married,"26,19,000",685,179039563654,Student,1
CUST10888,Sita,Patel,9954276745,sitapatel86@gmail.com,31,Male,Married,"11,51,000",765,370134554838,Employed,2
CUST10889,Divya,Goud,6149912568,divyagoud2@gmail.com,57,Male,Single,"3,78,000",391,855059494483,Unemployed,1
CUST10890,Divya,Kumar,8071701654,divyakumar56@gmail.com,32,Female,Single,"29,19,000",582,845594127482,Retired,4
CUST10891,Anusha,Rao,6240722293,anusharao84@gmail.com,45,Male,Married,"2,48,000",490,373073781979,Student,0
CUST10892,Teja,Kumar,9766250388,tejakumar69@gmail.com,48,Female,Single,"13,49,000",845,727687610267,Employed,3
CUST10893,Ravi,Babu,6871480650,ravibabu4@gmail.com,27,Male,Married,"30,94,000",719,339798490736,Self-Employed,4
CUST10894,Divya,Yadav,7888318161,divyayadav25@gmail.com,56,Male,Married,"7,63,000",874,515485452842,Self-Employed,4
CUST10895,Divya,Kumar,9334730845,divyakumar14@gmail.com,41,Female,Married,"7,15,000",728,262995373197,Self-Employed,2
CUST10896,Ravi,Kumar,7431760862,ravikumar53@gmail.com,29,Female,Married,"24,94,000",305,558634340980,Self-Employed,1
CUST10897,Divya,Dasari,9198138753,divyadasari32@gmail.com,59,Female,Married,"12,27,000",727,273312711050,Employed,1
CUST10898,Lakshmi,Naidu,9976403622,lakshminaidu88@gmail.com,24,Male,Married,"5,66,000",663,954807461207,Student,1
CUST10899,Ravi,Rao,9454819754,ravirao11@gmail.com,48,Female,Single,"19,34,000",721,319431496714,Retired,4
CUST10900,Kiran,Naidu,6906007140,kirannaidu25@gmail.com,22,Female,Single,"26,68,000",745,936307970988,Retired,1
CUST10901,Rajesh,Kumar,7569468793,rajeshkumar72@gmail.com,28,Male,Single,"7,65,000",679,471323831789,Retired,2
CUST10902,Mounika,Reddy,6511326750,mounikareddy4@gmail.com,32,Male,Married,"5,23,000",750,880025370316,Self-Employed,2
CUST10903,Rajesh,Naidu,9537760355,rajeshnaidu61@gmail.com,43,Female,Married,"2,40,000",713,351274004310,Student,2
CUST10904,Ravi,Yadav,7304292988,raviyadav98@gmail.com,42,Male,Single,"9,93,000",710,318962190659,Student,2
CUST10905,Lakshmi,Goud,8469318078,lakshmigoud32@gmail.com,40,Female,Married,"16,26,000",696,463475563926,Employed,2
CUST10906,Venkatesh,Babu,7028041988,venkateshbabu26@gmail.com,40,Male,Married,"20,83,000",657,731039869026,Retired,1
CUST10907,Kiran,Sharma,8117541114,kiransharma64@gmail.com,59,Male,Married,"15,69,000",627,640863168344,Unemployed,0
CUST10908,Sita,Babu,9113713714,sitababu54@gmail.com,33,Female,Married,"29,16,000",698,628721599703,Student,1
CUST10909,Divya,Naidu,7608134771,divyanaidu24@gmail.com,33,Male,Married,"30,81,000",713,342159921339,Retired,3
CUST10910,Anusha,Kumar,6486033404,anushakumar21@gmail.com,39,Female,Married,"23,39,000",813,881500837699,Self-Employed,1
CUST10911,Kiran,Reddy,9471909234,kiranreddy7@gmail.com,37,Female,Single,"6,02,000",816,462099492132,Retired,2
CUST10912,Kiran,Naidu,9734838217,kirannaidu100@gmail.com,42,Female,Married,"11,80,000",642,191861835137,Retired,1
CUST10913,Ravi,Dasari,8788679838,ravidasari99@gmail.com,32,Female,Single,"10,87,000",612,501751894615,Unemployed,1
CUST10914,Teja,Goud,6380331319,tejagoud94@gmail.com,39,Female,Married,"25,49,000",808,892654489717,Retired,0
CUST10915,Sita,Rao,9058038136,sitarao84@gmail.com,53,Female,Married,"27,81,000",715,339227508691,Student,2
CUST10916,Mounika,Sharma,8223264330,mounikasharma44@gmail.com,29,Female,Single,"26,32,000",693,146074220944,Retired,3
CUST10917,Ravi,Sharma,8868265484,ravisharma45@gmail.com,40,Female,Married,"29,92,000",428,648768912462,Student,3
CUST10918,Anusha,Goud,8238214292,anushagoud7@gmail.com,40,Male,Single,"25,59,000",690,378930882062,Self-Employed,0
CUST10919,Teja,Kumar,6342285930,tejakumar48@gmail.com,51,Male,Single,"13,90,000",618,631298579584,Student,4
CUST10920,Rajesh,Naidu,7649598284,rajeshnaidu32@gmail.com,27,Female,Single,"26,67,000",716,889987961752,Unemployed,4
CUST10921,Teja,Dasari,8356830875,tejadasari8@gmail.com,55,Male,Single,"28,07,000",667,977159115719,Student,0
CUST10922,Venkatesh,Goud,9019014166,venkateshgoud45@gmail.com,38,Female,Married,"17,87,000",301,310535553759,Employed,2
CUST10923,Lakshmi,Goud,8712001655,lakshmigoud6@gmail.com,21,Female,Married,"24,34,000",777,736407700267,Employed,0
CUST10924,Rajesh,Rao,8444075532,rajeshrao10@gmail.com,22,Female,Single,"6,19,000",608,946604296559,Unemployed,2
CUST10925,Sita,Babu,6729000817,sitababu66@gmail.com,45,Female,Married,"10,99,000",750,311715506396,Retired,1
CUST10926,Venkatesh,Sharma,8731076098,venkateshsharma92@gmail.com,38,Male,Married,"4,77,000",866,315149591463,Employed,0
CUST10927,Ravi,Yadav,9150758195,raviyadav37@gmail.com,48,Male,Single,"6,87,000",730,750433890815,Retired,0
CUST10928,Divya,Rao,8443944726,divyarao55@gmail.com,29,Male,Single,"4,05,000",735,652538812598,Retired,2
CUST10929,Mounika,Sharma,9606314134,mounikasharma48@gmail.com,47,Male,Married,"27,06,000",725,989966363045,Student,4
CUST10930,Anusha,Reddy,9052392846,anushareddy73@gmail.com,34,Female,Married,"21,65,000",833,818845691938,Self-Employed,4
CUST10931,Venkatesh,Yadav,8942415397,venkateshyadav40@gmail.com,44,Female,Married,"13,93,000",486,207433878255,Employed,4
CUST10932,Teja,Dasari,7260298827,tejadasari4@gmail.com,32,Male,Single,"7,89,000",785,798907333231,Employed,2
CUST10933,Anusha,Rao,8408774265,anusharao92@gmail.com,52,Female,Married,"19,42,000",679,198291702334,Retired,1
CUST10934,Lakshmi,Naidu,7277963455,lakshminaidu13@gmail.com,56,Female,Single,"7,35,000",707,648666229152,Student,4
CUST10935,Kiran,Kumar,7530635729,kirankumar45@gmail.com,53,Male,Married,"22,56,000",334,356643858899,Retired,0
CUST10936,Teja,Babu,6742717975,tejababu24@gmail.com,57,Female,Married,"29,89,000",738,553604232621,Employed,2
CUST10937,Teja,Dasari,9954522685,tejadasari94@gmail.com,25,Male,Single,"21,40,000",756,561577050558,Employed,2
CUST10938,Kiran,Naidu,7504619160,kirannaidu40@gmail.com,30,Female,Single,"30,60,000",749,940971034542,Self-Employed,1
CUST10939,Teja,Rao,6875229126,tejarao39@gmail.com,56,Male,Married,"5,91,000",688,904597108674,Student,4
CUST10940,Venkatesh,Babu,8963860323,venkateshbabu43@gmail.com,40,Female,Married,"29,83,000",576,275915172221,Retired,0
CUST10941,Divya,Goud,8949572555,divyagoud65@gmail.com,57,Female,Single,"18,39,000",646,161943900600,Unemployed,0
CUST10942,Teja,Dasari,8476137950,tejadasari82@gmail.com,49,Female,Single,"8,12,000",379,149354228871,Unemployed,2
CUST10943,Ravi,Patel,7364358779,ravipatel46@gmail.com,34,Female,Single,"25,08,000",499,403448961593,Student,3
CUST10944,Teja,Dasari,6211999921,tejadasari90@gmail.com,33,Male,Married,"29,25,000",613,463880634846,Employed,3
CUST10945,Kiran,Reddy,9883059230,kiranreddy51@gmail.com,44,Male,Married,"14,53,000",595,384687249146,Retired,3
CUST10946,Lakshmi,Kumar,8048166001,lakshmikumar34@gmail.com,59,Male,Married,"21,22,000",681,707166198486,Retired,4
CUST10947,Mounika,Kumar,8185915996,mounikakumar48@gmail.com,31,Male,Single,"18,75,000",757,772106833890,Self-Employed,4
CUST10948,Ravi,Naidu,6243349455,ravinaidu29@gmail.com,25,Male,Single,"10,74,000",722,330007216226,Employed,3
CUST10949,Divya,Reddy,7812429642,divyareddy66@gmail.com,29,Male,Single,"30,37,000",798,620211354455,Self-Employed,0
CUST10950,Ravi,Goud,7605339037,ravigoud61@gmail.com,26,Male,Married,"27,59,000",564,563679213655,Unemployed,2
CUST10951,Rajesh,Babu,8183950901,rajeshbabu29@gmail.com,27,Female,Single,"18,71,000",720,357515594175,Student,4
CUST10952,Lakshmi,Patel,6311186160,lakshmipatel73@gmail.com,33,Male,Single,"21,63,000",732,252437838054,Self-Employed,4
CUST10953,Ravi,Yadav,6158918170,raviyadav80@gmail.com,32,Female,Single,"26,54,000",668,232334229823,Employed,2
CUST10954,Teja,Babu,6075323293,tejababu6@gmail.com,21,Female,Married,"20,75,000",631,538130602049,Student,3
CUST10955,Rajesh,Naidu,8826040433,rajeshnaidu52@gmail.com,38,Female,Single,"8,03,000",882,429890076825,Employed,2
CUST10956,Ravi,Goud,8293187969,ravigoud51@gmail.com,41,Female,Married,"14,36,000",671,464234826151,Student,2
CUST10957,Divya,Naidu,8748109718,divyanaidu94@gmail.com,42,Female,Married,"26,00,000",887,408307210106,Retired,4
CUST10958,Kiran,Yadav,6288303749,kiranyadav82@gmail.com,59,Male,Married,"17,77,000",844,156442601899,Unemployed,2
CUST10959,Ravi,Goud,6322499061,ravigoud56@gmail.com,56,Female,Married,"10,99,000",330,125309013620,Self-Employed,4
CUST10960,Teja,Yadav,9661554779,tejayadav24@gmail.com,33,Male,Single,"24,27,000",782,758853822829,Employed,4
CUST10961,Teja,Babu,8942438668,tejababu37@gmail.com,48,Female,Married,"24,22,000",570,664501307987,Unemployed,2
CUST10962,Lakshmi,Naidu,9876594728,lakshminaidu87@gmail.com,36,Male,Single,"2,35,000",694,711408151843,Student,0
CUST10963,Mounika,Dasari,9932003545,mounikadasari81@gmail.com,31,Male,Married,"25,35,000",742,418548025048,Self-Employed,0
CUST10964,Anusha,Patel,8333359895,anushapatel15@gmail.com,24,Male,Single,"17,38,000",661,903885908412,Retired,3
CUST10965,Lakshmi,Patel,7022173864,lakshmipatel69@gmail.com,47,Female,Married,"15,52,000",794,168908774407,Self-Employed,1
CUST10966,Divya,Babu,8088699988,divyababu20@gmail.com,26,Male,Married,"3,08,000",757,695571267867,Employed,0
CUST10967,Ravi,Reddy,9687108645,ravireddy70@gmail.com,23,Male,Single,"19,75,000",374,396342134774,Student,0
CUST10968,Rajesh,Rao,8971679404,rajeshrao89@gmail.com,33,Male,Single,"14,68,000",779,708647957706,Employed,4
CUST10969,Anusha,Reddy,9503531273,anushareddy47@gmail.com,30,Male,Single,"24,42,000",536,543400119998,Unemployed,1
CUST10970,Teja,Goud,6696975051,tejagoud74@gmail.com,24,Female,Married,"15,21,000",441,449152931114,Self-Employed,0
CUST10971,Kiran,Reddy,6614469313,kiranreddy43@gmail.com,47,Female,Married,"3,63,000",372,138381365385,Employed,1
CUST10972,Rajesh,Rao,7025257991,rajeshrao64@gmail.com,50,Male,Married,"3,45,000",488,448820272105,Self-Employed,3
CUST10973,Anusha,Reddy,7517397839,anushareddy10@gmail.com,41,Female,Married,"21,08,000",629,227838608146,Unemployed,3
CUST10974,Kiran,Yadav,8459225267,kiranyadav88@gmail.com,41,Male,Married,"25,60,000",808,672772233333,Employed,2
CUST10975,Teja,Rao,9582560450,tejarao88@gmail.com,21,Male,Single,"29,71,000",766,516857692539,Employed,4
CUST10976,Mounika,Patel,7734419352,mounikapatel46@gmail.com,27,Male,Single,"12,39,000",605,972547443877,Unemployed,4
CUST10977,Teja,Yadav,8563047640,tejayadav52@gmail.com,38,Female,Married,"15,56,000",618,686793370004,Retired,3
CUST10978,Rajesh,Goud,7909910050,rajeshgoud2@gmail.com,44,Male,Married,"21,61,000",360,434837444190,Employed,2
CUST10979,Sita,Rao,9970039345,sitarao23@gmail.com,54,Female,Single,"21,35,000",679,324055817392,Student,4
CUST10980,Divya,Yadav,7762515060,divyayadav12@gmail.com,25,Female,Single,"4,35,000",745,607503353364,Self-Employed,2
CUST10981,Venkatesh,Yadav,9277399119,venkateshyadav77@gmail.com,36,Male,Married,"25,53,000",437,330590263254,Unemployed,4
CUST10982,Divya,Naidu,6413691300,divyanaidu6@gmail.com,37,Female,Married,"26,48,000",776,235042659990,Self-Employed,4
CUST10983,Ravi,Naidu,8772753041,ravinaidu59@gmail.com,45,Male,Single,"8,51,000",672,940238630052,Unemployed,4
CUST10984,Sita,Babu,9197632802,sitababu78@gmail.com,57,Male,Single,"21,83,000",746,245455572288,Employed,0
CUST10985,Teja,Babu,7529373547,tejababu29@gmail.com,30,Male,Single,"28,99,000",512,175688271203,Retired,4
CUST10986,Mounika,Patel,9147665670,mounikapatel69@gmail.com,32,Female,Single,"22,80,000",643,778766061130,Unemployed,1
CUST10987,Divya,Rao,8652583420,divyarao77@gmail.com,37,Male,Married,"4,15,000",696,985398414822,Student,1
CUST10988,Ravi,Rao,9341473136,ravirao3@gmail.com,22,Female,Single,"13,80,000",787,611136234532,Employed,3
CUST10989,Anusha,Patel,8775189372,anushapatel32@gmail.com,47,Female,Single,"24,91,000",660,348270638806,Unemployed,3
CUST10990,Teja,Naidu,6725999715,tejanaidu70@gmail.com,45,Male,Married,"2,16,000",446,611578800625,Unemployed,4
CUST10991,Lakshmi,Naidu,8628123037,lakshminaidu63@gmail.com,55,Male,Single,"18,56,000",478,445952354235,Employed,1
CUST10992,Divya,Kumar,8061770828,divyakumar82@gmail.com,33,Female,Single,"14,40,000",786,367638978766,Employed,4
CUST10993,Teja,Goud,6813828659,tejagoud29@gmail.com,47,Male,Married,"6,62,000",748,695131317561,Self-Employed,1
CUST10994,Ravi,Goud,7906339562,ravigoud53@gmail.com,59,Male,Single,"23,28,000",491,844315722651,Retired,3
CUST10995,Venkatesh,Babu,6517948456,venkateshbabu66@gmail.com,57,Male,Single,"23,59,000",584,790508307478,Self-Employed,4
CUST10996,Lakshmi,Rao,6292452887,lakshmirao42@gmail.com,37,Male,Married,"12,39,000",313,475990853858,Unemployed,2
CUST10997,Kiran,Sharma,9717510112,kiransharma96@gmail.com,23,Male,Single,"10,68,000",762,410680471862,Student,0
CUST10998,Ravi,Reddy,7242235593,ravireddy3@gmail.com,53,Female,Married,"24,59,000",819,783928897969,Employed,4
CUST10999,Divya,Reddy,9979005646,divyareddy91@gmail.com,38,Female,Single,"3,67,000",706,662095135389,Self-Employed,0
CUST11000,Rajesh,Patel,8450909799,rajeshpatel85@gmail.com,58,Male,Married,"21,04,000",714,140792222035,Self-Employed,2
